Block Name,Cell ID,vtkOriginalCellIds,Cell Type,Ma,T,U_0,U_1,U_2,U_Magnitude,p
internalMesh,310,310,12,2.92648,1.03253,2.97368,0.00438989,0,2.97368,1.05028
internalMesh,311,311,12,2.8289,1.0813,2.94162,0.012901,0,2.94165,1.17022
internalMesh,312,312,12,2.5901,1.19095,2.82643,0.0304187,0,2.82659,1.31908
internalMesh,313,313,12,2.01648,1.54944,2.5084,0.0905916,0,2.51004,2.15082
internalMesh,314,314,12,1.15858,2.3524,1.76084,0.23888,0,1.77697,3.76259
internalMesh,315,315,12,0.657401,2.57883,0.896821,0.556968,0,1.0557,8.8115
internalMesh,316,316,12,0.583334,2.60765,0.752622,0.566466,0,0.941979,10.1677
internalMesh,317,317,12,0.596301,2.59777,0.777862,0.56447,0,0.961091,10.0601
internalMesh,318,318,12,0.605414,2.59852,0.78901,0.574355,0,0.97592,9.83409
internalMesh,319,319,12,0.606417,2.60674,0.769303,0.605619,0,0.979082,9.72286
internalMesh,320,320,12,0.612989,2.60669,0.744665,0.651879,0,0.989683,9.60043
internalMesh,321,321,12,0.637428,2.59325,0.734847,0.716709,0,1.02649,9.35334
internalMesh,322,322,12,0.690572,2.55154,0.755793,0.803475,0,1.10308,8.89784
internalMesh,323,323,12,0.778519,2.49784,0.826153,0.911803,0,1.23041,8.15949
internalMesh,324,324,12,0.907724,2.38023,0.959618,1.01997,0,1.40043,7.06496
internalMesh,325,325,12,3,1,3,1.18596e-07,0,3,1
internalMesh,326,326,12,2.99999,1.00001,2.99999,9.21125e-07,0,2.99999,1.00002
internalMesh,327,327,12,2.99995,1.00003,2.99998,2.83427e-06,0,2.99998,1.00004
internalMesh,328,328,12,2.99989,1.00005,2.99996,8.55001e-06,0,2.99996,1.00011
internalMesh,329,329,12,2.99967,1.00016,2.9999,2.02634e-05,0,2.9999,1.00023
internalMesh,330,330,12,2.99935,1.00028,2.99977,5.39067e-05,0,2.99977,1.00065
internalMesh,331,331,12,2.99807,1.00089,2.9994,0.000121319,0,2.9994,1.00132
internalMesh,332,332,12,2.99623,1.00165,2.99869,0.000317384,0,2.99869,1.00374
internalMesh,333,333,12,2.98927,1.00481,2.99644,0.000697776,0,2.99644,1.00733
internalMesh,334,334,12,2.97757,1.01012,2.99259,0.00189918,0,2.99259,1.0225
internalMesh,335,335,12,2.94013,1.02586,2.97789,0.00399587,0,2.97789,1.04012
internalMesh,336,336,12,2.85468,1.06975,2.95252,0.01203,0,2.95254,1.14487
internalMesh,337,337,12,2.65848,1.15326,2.85481,0.0266844,0,2.85493,1.25391
internalMesh,338,338,12,2.13727,1.47804,2.59692,0.0872431,0,2.59839,1.97224
internalMesh,339,339,12,1.33265,2.20309,1.96587,0.218958,0,1.97803,3.23962
internalMesh,340,340,12,0.74509,2.52123,1.02755,0.586364,0,1.18308,7.52629
internalMesh,341,341,12,0.597078,2.60475,0.760501,0.591805,0,0.963636,10.0547
internalMesh,342,342,12,0.613194,2.59327,0.789546,0.593042,0,0.987462,9.95598
internalMesh,343,343,12,0.63241,2.57672,0.817142,0.602342,0,1.01515,9.70219
internalMesh,344,344,12,0.644822,2.57497,0.81729,0.634582,0,1.03473,9.5055
internalMesh,345,345,12,0.658982,2.57218,0.808901,0.680191,0,1.05687,9.33331
internalMesh,346,346,12,0.68669,2.56181,0.814344,0.738136,0,1.09909,9.05282
internalMesh,347,347,12,0.736912,2.52787,0.847515,0.808977,0,1.17163,8.59886
internalMesh,348,348,12,0.812712,2.48122,0.921046,0.889106,0,1.28017,7.9343
internalMesh,349,349,12,0.918595,2.38502,1.04672,0.957544,0,1.41863,7.0726
internalMesh,350,350,12,3,1,3,1.03801e-07,0,3,1
internalMesh,351,351,12,2.99999,1.00001,2.99999,8.01616e-07,0,2.99999,1.00001
internalMesh,352,352,12,2.99996,1.00002,2.99998,2.46858e-06,0,2.99998,1.00003
internalMesh,353,353,12,2.99991,1.00004,2.99997,7.40853e-06,0,2.99997,1.00009
internalMesh,354,354,12,2.99972,1.00013,2.99991,1.75022e-05,0,2.99991,1.0002
internalMesh,355,355,12,2.99945,1.00024,2.9998,4.6272e-05,0,2.9998,1.00055
internalMesh,356,356,12,2.99836,1.00076,2.99949,0.000103383,0,2.99949,1.00112
internalMesh,357,357,12,2.99682,1.00138,2.99887,0.000271863,0,2.99887,1.00315
internalMesh,358,358,12,2.99066,1.00428,2.99704,0.000575577,0,2.99704,1.00634
internalMesh,359,359,12,2.9814,1.00823,2.99363,0.00168387,0,2.99363,1.01844
internalMesh,360,360,12,2.94858,1.0228,2.98199,0.00317201,0,2.98199,1.03531
internalMesh,361,361,12,2.88344,1.05453,2.96098,0.011381,0,2.961,1.11558
internalMesh,362,362,12,2.71502,1.12854,2.88416,0.0218845,0,2.88424,1.21253
internalMesh,363,363,12,2.29449,1.37094,2.68523,0.0839162,0,2.68654,1.76384
internalMesh,364,364,12,1.54457,2.00539,2.17783,0.203138,0,2.18728,2.76632
internalMesh,365,365,12,0.8518,2.44372,1.19197,0.593532,0,1.33157,6.17868
internalMesh,366,366,12,0.623112,2.59426,0.791968,0.616483,0,1.00363,9.96885
internalMesh,367,367,12,0.637078,2.58297,0.812647,0.62285,0,1.02388,9.87508
internalMesh,368,368,12,0.658073,2.57055,0.848339,0.627309,0,1.05508,9.59503
internalMesh,369,369,12,0.679246,2.54977,0.863491,0.656336,0,1.08462,9.31114
internalMesh,370,370,12,0.698691,2.53795,0.866336,0.69886,0,1.11308,9.09712
internalMesh,371,371,12,0.727845,2.52538,0.881365,0.749018,0,1.15665,8.81117
internalMesh,372,372,12,0.773737,2.49976,0.921052,0.8051,0,1.22332,8.3846
internalMesh,373,373,12,0.837571,2.46692,0.992754,0.863154,0,1.31552,7.80011
internalMesh,374,374,12,0.924469,2.39683,1.10565,0.908828,0,1.43123,7.08897
internalMesh,375,375,12,3,1,3,9.78283e-08,0,3,1
internalMesh,376,376,12,3,1.00001,3,7.59326e-07,0,3,1.00001
internalMesh,377,377,12,2.99997,1.00002,2.99999,2.3384e-06,0,2.99999,1.00003
internalMesh,378,378,12,2.99993,1.00003,2.99997,7.04761e-06,0,2.99997,1.00008
internalMesh,379,379,12,2.99977,1.00011,2.99993,1.67184e-05,0,2.99993,1.00016
internalMesh,380,380,12,2.99955,1.0002,2.99984,4.43865e-05,0,2.99984,1.00045
internalMesh,381,381,12,2.99866,1.00062,2.99959,0.000100022,0,2.99959,1.00091
internalMesh,382,382,12,2.99741,1.00112,2.99908,0.00026009,0,2.99908,1.00256
internalMesh,383,383,12,2.99241,1.00349,2.99761,0.000576667,0,2.99761,1.00518
internalMesh,384,384,12,2.98495,1.00658,2.99476,0.00153539,0,2.99476,1.01483
internalMesh,385,385,12,2.95779,1.01908,2.98586,0.00327317,0,2.98586,1.02937
internalMesh,386,386,12,2.90924,1.04111,2.96842,0.00958205,0,2.96844,1.08917
internalMesh,387,387,12,2.7669,1.10704,2.91115,0.020656,0,2.91122,1.1762
internalMesh,388,388,12,2.45538,1.26979,2.76604,0.0665656,0,2.76684,1.57181
internalMesh,389,389,12,1.7799,1.80669,2.38671,0.165067,0,2.39241,2.33152
internalMesh,390,390,12,0.975947,2.33015,1.40208,0.503545,0,1.48976,4.82682
internalMesh,391,391,12,0.672533,2.55717,0.8775,0.621768,0,1.07545,9.71136
internalMesh,392,392,12,0.673703,2.55545,0.859629,0.648759,0,1.07696,9.71578
internalMesh,393,393,12,0.690805,2.55171,0.886585,0.657012,0,1.10349,9.51063
internalMesh,394,394,12,0.712315,2.54008,0.911201,0.677144,0,1.13526,9.15081
internalMesh,395,395,12,0.733409,2.51721,0.920269,0.712096,0,1.1636,8.89999
internalMesh,396,396,12,0.761355,2.50079,0.938998,0.753585,0,1.204,8.61921
internalMesh,397,397,12,0.804622,2.46496,0.980048,0.797089,0,1.26327,8.23212
internalMesh,398,398,12,0.859083,2.43964,1.04776,0.838278,0,1.34183,7.71978
internalMesh,399,399,12,0.929748,2.39542,1.1473,0.868547,0,1.43898,7.11247
internalMesh,400,400,12,3,1,3,8.7029e-08,0,3,1
internalMesh,401,401,12,3,1,3,6.76709e-07,0,3,1.00001
internalMesh,402,402,12,2.99998,1.00001,2.99999,2.08296e-06,0,2.99999,1.00002
internalMesh,403,403,12,2.99994,1.00003,2.99998,6.28441e-06,0,2.99998,1.00006
internalMesh,404,404,12,2.99982,1.00009,2.99994,1.49144e-05,0,2.99994,1.00013
internalMesh,405,405,12,2.99965,1.00016,2.99987,3.96345e-05,0,2.99987,1.00036
internalMesh,406,406,12,2.99894,1.00049,2.99967,8.95002e-05,0,2.99967,1.00073
internalMesh,407,407,12,2.99795,1.00089,2.99927,0.000231314,0,2.99927,1.00203
internalMesh,408,408,12,2.99398,1.00276,2.99811,0.00052323,0,2.99811,1.00411
internalMesh,409,409,12,2.98808,1.00524,2.99588,0.0013136,0,2.99588,1.01178
internalMesh,410,410,12,2.96683,1.01476,2.98864,0.00308682,0,2.98864,1.02297
internalMesh,411,411,12,2.92701,1.03356,2.9757,0.00743413,0,2.97571,1.07226
internalMesh,412,412,12,2.81792,1.08059,2.92921,0.0184859,0,2.92927,1.13258
internalMesh,413,413,12,2.54392,1.22588,2.8162,0.0477818,0,2.81661,1.46207
internalMesh,414,414,12,1.99953,1.57929,2.50964,0.125855,0,2.51279,2.04268
internalMesh,415,415,12,1.09061,2.27942,1.60602,0.363213,0,1.64658,4.13182
internalMesh,416,416,12,0.728732,2.53023,0.965743,0.641105,0,1.15917,8.89572
internalMesh,417,417,12,0.704747,2.53307,0.894125,0.677222,0,1.12165,9.47624
internalMesh,418,418,12,0.722363,2.52493,0.915703,0.692106,0,1.14783,9.3358
internalMesh,419,419,12,0.741903,2.51911,0.946745,0.700168,0,1.17752,9.02014
internalMesh,420,420,12,0.762475,2.50334,0.965145,0.723776,0,1.20638,8.74555
internalMesh,421,421,12,0.788321,2.48675,0.9874,0.755266,0,1.24314,8.47269
internalMesh,422,422,12,0.82581,2.45794,1.02757,0.787598,0,1.29469,8.12356
internalMesh,423,423,12,0.875438,2.41699,1.08991,0.815132,0,1.36101,7.68008
internalMesh,424,424,12,0.933569,2.38609,1.17692,0.833339,0,1.44208,7.15879
internalMesh,425,425,12,3,1,3,7.26466e-08,0,3,1
internalMesh,426,426,12,3,1,3,5.61786e-07,0,3,1.00001
internalMesh,427,427,12,2.99998,1.00001,2.99999,1.73064e-06,0,2.99999,1.00002
internalMesh,428,428,12,2.99996,1.00002,2.99998,5.19901e-06,0,2.99998,1.00005
internalMesh,429,429,12,2.99986,1.00007,2.99996,1.23296e-05,0,2.99996,1.0001
internalMesh,430,430,12,2.99973,1.00012,2.9999,3.25863e-05,0,2.9999,1.00028
internalMesh,431,431,12,2.99918,1.00038,2.99975,7.34194e-05,0,2.99975,1.00056
internalMesh,432,432,12,2.99841,1.00069,2.99944,0.000189051,0,2.99944,1.00158
internalMesh,433,433,12,2.99544,1.00206,2.99851,0.000423192,0,2.99851,1.00312
internalMesh,434,434,12,2.99069,1.00416,2.9969,0.00107927,0,2.9969,1.00933
internalMesh,435,435,12,2.97479,1.01088,2.99093,0.00243933,0,2.99093,1.01688
internalMesh,436,436,12,2.94134,1.02745,2.98141,0.00635767,0,2.98142,1.05898
internalMesh,437,437,12,2.85533,1.06258,2.94327,0.0143037,0,2.9433,1.09809
internalMesh,438,438,12,2.62421,1.18832,2.86036,0.0405912,0,2.86065,1.37734
internalMesh,439,439,12,2.18683,1.42986,2.61282,0.105312,0,2.61494,1.76943
internalMesh,440,440,12,1.28442,2.116,1.84255,0.309526,0,1.86837,3.51083
internalMesh,441,441,12,0.829862,2.47376,1.11449,0.67935,0,1.30522,7.39543
internalMesh,442,442,12,0.729495,2.52633,0.918606,0.707515,0,1.15949,9.21344
internalMesh,443,443,12,0.743732,2.50844,0.932698,0.71943,0,1.17792,9.14697
internalMesh,444,444,12,0.76166,2.5025,0.967175,0.718564,0,1.20489,8.93368
internalMesh,445,445,12,0.784195,2.48735,0.997622,0.731004,0,1.23678,8.63972
internalMesh,446,446,12,0.809467,2.46987,1.02509,0.753354,0,1.27214,8.37009
internalMesh,447,447,12,0.841723,2.44815,1.06413,0.775967,0,1.317,8.05853
internalMesh,448,448,12,0.884415,2.41369,1.12148,0.793868,0,1.37402,7.6815
internalMesh,449,449,12,0.935393,2.37487,1.19774,0.802072,0,1.44149,7.22803
internalMesh,450,450,12,3.00001,1,3,3.11247e-08,0,3,1
internalMesh,451,451,12,3,1,3,5.00433e-07,0,3,1.00001
internalMesh,452,452,12,2.99999,1.00001,2.99999,1.15249e-06,0,2.99999,1.00001
internalMesh,453,453,12,2.99997,1.00002,2.99999,4.44114e-06,0,2.99999,1.00004
internalMesh,454,454,12,2.9999,1.00005,2.99997,8.2955e-06,0,2.99997,1.00008
internalMesh,455,455,12,2.99979,1.00009,2.99992,2.73844e-05,0,2.99992,1.00021
internalMesh,456,456,12,2.99937,1.00029,2.9998,4.86128e-05,0,2.9998,1.00044
internalMesh,457,457,12,2.99876,1.00054,2.99956,0.000158431,0,2.99956,1.00123
internalMesh,458,458,12,2.99643,1.00162,2.99885,0.000266459,0,2.99885,1.00245
internalMesh,459,459,12,2.99276,1.00322,2.99756,0.000946468,0,2.99756,1.00722
internalMesh,460,460,12,2.98024,1.00859,2.99301,0.001386,0,2.99301,1.01337
internalMesh,461,461,12,2.95505,1.02084,2.98567,0.0061555,0,2.98568,1.04514
internalMesh,462,462,12,2.88701,1.04877,2.95656,0.00823518,0,2.95657,1.07605
internalMesh,463,463,12,2.70931,1.14295,2.8962,0.0410769,0,2.89649,1.28763
internalMesh,464,464,12,2.35605,1.32362,2.70954,0.075693,0,2.7106,1.57062
internalMesh,465,465,12,1.564,1.87414,2.122,0.28533,0,2.1411,2.87755
internalMesh,466,466,12,0.970876,2.35679,1.32895,0.674831,0,1.49047,5.78966
internalMesh,467,467,12,0.769937,2.50776,0.976326,0.730334,0,1.21926,9.02662
internalMesh,468,468,12,0.766087,2.50227,0.963427,0.735088,0,1.21184,9.0446
internalMesh,469,469,12,0.779507,2.49093,0.989059,0.731654,0,1.23027,8.90525
internalMesh,470,470,12,0.80089,2.47941,1.02523,0.734332,0,1.26109,8.60362
internalMesh,471,471,12,0.824942,2.46082,1.05643,0.747395,0,1.29408,8.31774
internalMesh,472,472,12,0.85311,2.44264,1.09399,0.76218,0,1.33332,8.03734
internalMesh,473,473,12,0.889006,2.4168,1.14563,0.773047,0,1.38205,7.69889
internalMesh,474,474,12,0.931097,2.37955,1.21098,0.772294,0,1.43628,7.32212
internalMesh,475,475,12,3.00001,1,3,2.59628e-08,0,3,1
internalMesh,476,476,12,3,1,3,3.98509e-07,0,3,1
internalMesh,477,477,12,3,1.00001,3,9.33754e-07,0,3,1.00001
internalMesh,478,478,12,2.99997,1.00002,2.99999,3.55676e-06,0,2.99999,1.00002
internalMesh,479,479,12,2.99994,1.00003,2.99997,6.7676e-06,0,2.99997,1.00007
internalMesh,480,480,12,2.9998,1.0001,2.99993,2.20718e-05,0,2.99993,1.00014
internalMesh,481,481,12,2.99959,1.00018,2.99985,4.01234e-05,0,2.99985,1.00041
internalMesh,482,482,12,2.99881,1.00055,2.99962,0.000128368,0,2.99962,1.00082
internalMesh,483,483,12,2.99764,1.00103,2.99917,0.000225046,0,2.99917,1.00232
internalMesh,484,484,12,2.99323,1.00308,2.99783,0.000764339,0,2.99783,1.00468
internalMesh,485,485,12,2.98621,1.00606,2.99524,0.00119719,0,2.99524,1.0135
internalMesh,486,486,12,2.9622,1.01693,2.98717,0.00494026,0,2.98717,1.02668
internalMesh,487,487,12,2.91686,1.0376,2.97118,0.00667355,0,2.97119,1.08094
internalMesh,488,488,12,2.78742,1.09749,2.91995,0.0322603,0,2.92013,1.16158
internalMesh,489,489,12,2.50841,1.23995,2.7926,0.0573948,0,2.79319,1.51047
internalMesh,490,490,12,1.86237,1.72711,2.43889,0.205307,0,2.44752,2.1886
internalMesh,491,491,12,1.12375,2.20689,1.57001,0.567429,0,1.6694,4.32034
internalMesh,492,492,12,0.830036,2.45907,1.07476,0.734224,0,1.30161,8.57089
internalMesh,493,493,12,0.797674,2.47789,1.01019,0.745752,0,1.25564,8.99763
internalMesh,494,494,12,0.804253,2.47352,1.02143,0.746052,0,1.26488,8.87926
internalMesh,495,495,12,0.8206,2.46262,1.05337,0.740735,0,1.28774,8.60564
internalMesh,496,496,12,0.840649,2.44879,1.0852,0.743547,0,1.31549,8.3179
internalMesh,497,497,12,0.864452,2.43112,1.1202,0.749574,0,1.34785,8.04826
internalMesh,498,498,12,0.891354,2.4146,1.16406,0.750588,0,1.38507,7.75121
internalMesh,499,499,12,0.921912,2.39128,1.21803,0.740802,0,1.42562,7.45405
internalMesh,500,500,12,3.00001,1,3,6.28162e-08,0,3,1
internalMesh,501,501,12,3,1,3,2.23879e-07,0,3,1
internalMesh,502,502,12,3,1,3,1.08025e-06,0,3,1.00001
internalMesh,503,503,12,2.99998,1.00001,2.99999,2.24674e-06,0,2.99999,1.00002
internalMesh,504,504,12,2.99995,1.00002,2.99998,7.5414e-06,0,2.99998,1.00005
internalMesh,505,505,12,2.99985,1.00007,2.99995,1.43072e-05,0,2.99995,1.00011
internalMesh,506,506,12,2.9997,1.00013,2.99989,4.49417e-05,0,2.99989,1.00031
internalMesh,507,507,12,2.9991,1.00042,2.99972,8.32961e-05,0,2.99972,1.00062
internalMesh,508,508,12,2.99824,1.00077,2.99938,0.000260769,0,2.99938,1.00175
internalMesh,509,509,12,2.99488,1.00234,2.99837,0.000472743,0,2.99837,1.00352
internalMesh,510,510,12,2.98974,1.00452,2.99649,0.00154114,0,2.99649,1.01012
internalMesh,511,511,12,2.97183,1.01245,2.99027,0.00260599,0,2.99027,1.01956
internalMesh,512,512,12,2.93719,1.02888,2.97928,0.00951625,0,2.9793,1.06202
internalMesh,513,513,12,2.84369,1.06887,2.93993,0.0151719,0,2.93997,1.11284
internalMesh,514,514,12,2.60891,1.19117,2.84673,0.0602716,0,2.84737,1.39098
internalMesh,515,515,12,2.12446,1.48857,2.58917,0.120855,0,2.59199,1.86688
internalMesh,516,516,12,1.29382,2.09441,1.82797,0.40557,0,1.87242,3.57557
internalMesh,517,517,12,0.900218,2.4079,1.19169,0.728846,0,1.3969,7.46953
internalMesh,518,518,12,0.820818,2.46703,1.04359,0.75701,0,1.28924,8.86917
internalMesh,519,519,12,0.82396,2.46518,1.04689,0.760033,0,1.29369,8.81121
internalMesh,520,520,12,0.835841,2.45822,1.07488,0.749675,0,1.31049,8.61952
internalMesh,521,521,12,0.853251,2.44383,1.10809,0.74252,0,1.33387,8.33713
internalMesh,522,522,12,0.870995,2.429,1.13949,0.737754,0,1.35747,8.0905
internalMesh,523,523,12,0.888838,2.41631,1.17524,0.726477,0,1.38165,7.86236
internalMesh,524,524,12,0.909596,2.40243,1.21958,0.707325,0,1.40985,7.63583
internalMesh,525,525,12,3.00001,1,3,3.83862e-08,0,3,1
internalMesh,526,526,12,3,1,3,2.09389e-07,0,3,1
internalMesh,527,527,12,3,1,3,7.78504e-07,0,3,1.00001
internalMesh,528,528,12,2.99999,1.00001,2.99999,1.99773e-06,0,2.99999,1.00002
internalMesh,529,529,12,2.99996,1.00002,2.99998,5.49454e-06,0,2.99998,1.00003
internalMesh,530,530,12,2.99991,1.00004,2.99997,1.25927e-05,0,2.99997,1.0001
internalMesh,531,531,12,2.99973,1.00013,2.99991,3.26891e-05,0,2.99991,1.00019
internalMesh,532,532,12,2.99945,1.00024,2.9998,7.30686e-05,0,2.9998,1.00055
internalMesh,533,533,12,2.99841,1.00073,2.99949,0.00018805,0,2.99949,1.0011
internalMesh,534,534,12,2.99681,1.0014,2.9989,0.000416396,0,2.9989,1.00314
internalMesh,535,535,12,2.99112,1.00395,2.99702,0.00108892,0,2.99702,1.00616
internalMesh,536,536,12,2.98108,1.00854,2.99377,0.00235829,0,2.99377,1.01882
internalMesh,537,537,12,2.95006,1.02158,2.98171,0.0065516,0,2.98172,1.03381
internalMesh,538,538,12,2.87908,1.05741,2.96053,0.0142701,0,2.96056,1.11931
internalMesh,539,539,12,2.71273,1.12977,2.88308,0.0409881,0,2.88337,1.21273
internalMesh,540,540,12,2.29435,1.37307,2.68616,0.111423,0,2.68847,1.76821
internalMesh,541,541,12,1.54525,1.9975,2.16308,0.301169,0,2.18395,2.75471
internalMesh,542,542,12,1.02051,2.28501,1.34702,0.751819,0,1.54263,5.94009
internalMesh,543,543,12,0.856565,2.42227,1.07389,0.789928,0,1.33313,8.67136
internalMesh,544,544,12,0.843179,2.44398,1.06369,0.778529,0,1.31816,8.76439
internalMesh,545,545,12,0.848003,2.44845,1.08746,0.760344,0,1.32691,8.65458
internalMesh,546,546,12,0.859131,2.4445,1.12127,0.739626,0,1.34324,8.40841
internalMesh,547,547,12,0.869833,2.43429,1.14978,0.720966,0,1.35712,8.19227
internalMesh,548,548,12,0.880246,2.42461,1.17901,0.698987,0,1.37064,8.03423
internalMesh,549,549,12,0.894727,2.41384,1.21665,0.672399,0,1.39009,7.86114
internalMesh,550,550,12,3.00001,1,3,2.24855e-08,0,3,1
internalMesh,551,551,12,3.00001,1,3,1.75099e-07,0,3,1
internalMesh,552,552,12,3,1,3,5.39199e-07,0,3,1
internalMesh,553,553,12,2.99999,1.00001,3,1.62698e-06,0,3,1.00001
internalMesh,554,554,12,2.99998,1.00001,2.99999,3.85817e-06,0,2.99999,1.00003
internalMesh,555,555,12,2.99992,1.00004,2.99997,1.02354e-05,0,2.99997,1.00006
internalMesh,556,556,12,2.99984,1.00007,2.99994,2.30511e-05,0,2.99994,1.00017
internalMesh,557,557,12,2.99952,1.00022,2.99985,5.96754e-05,0,2.99985,1.00034
internalMesh,558,558,12,2.99904,1.00042,2.99966,0.000132636,0,2.99966,1.00094
internalMesh,559,559,12,2.99727,1.00124,2.99913,0.000344871,0,2.99913,1.0019
internalMesh,560,560,12,2.99447,1.00244,2.9981,0.000755542,0,2.9981,1.00544
internalMesh,561,561,12,2.9849,1.00666,2.99482,0.00204207,0,2.99482,1.01058
internalMesh,562,562,12,2.96691,1.01508,2.98919,0.00432978,0,2.98919,1.03289
internalMesh,563,563,12,2.91522,1.03691,2.9685,0.0125652,0,2.96853,1.05856
internalMesh,564,564,12,2.79113,1.10001,2.92723,0.0282216,0,2.92737,1.20528
internalMesh,565,565,12,2.51817,1.2341,2.79621,0.0826003,0,2.79743,1.40088
internalMesh,566,566,12,1.92278,1.6037,2.42383,0.232443,0,2.43495,2.28474
internalMesh,567,567,12,1.1746,2.24868,1.65315,0.607927,0,1.76139,4.10692
internalMesh,568,568,12,0.903666,2.39686,1.15978,0.78244,0,1.39904,8.26477
internalMesh,569,569,12,0.867108,2.4142,1.09714,0.781956,0,1.34728,8.79669
internalMesh,570,570,12,0.862061,2.42543,1.10498,0.762539,0,1.34255,8.73337
internalMesh,571,571,12,0.862755,2.43318,1.12995,0.730979,0,1.34578,8.57109
internalMesh,572,572,12,0.864807,2.43704,1.15516,0.698743,0,1.35005,8.39824
internalMesh,573,573,12,0.86946,2.43503,1.18051,0.668708,0,1.35675,8.26475
internalMesh,574,574,12,0.879387,2.42896,1.2133,0.637383,0,1.37053,8.11666
internalMesh,575,575,12,3.00001,1,3,2.62519e-08,0,3,1
internalMesh,576,576,12,3.00001,1,3,9.4087e-08,0,3,1
internalMesh,577,577,12,3,1,3,4.51073e-07,0,3,1
internalMesh,578,578,12,3,1,3,9.46323e-07,0,3,1.00001
internalMesh,579,579,12,2.99998,1.00001,2.99999,3.14259e-06,0,2.99999,1.00002
internalMesh,580,580,12,2.99996,1.00002,2.99998,6.01e-06,0,2.99998,1.00005
internalMesh,581,581,12,2.99986,1.00007,2.99995,1.85903e-05,0,2.99995,1.0001
internalMesh,582,582,12,2.99971,1.00013,2.9999,3.47318e-05,0,2.9999,1.00029
internalMesh,583,583,12,2.99916,1.00039,2.99973,0.00010654,0,2.99973,1.00059
internalMesh,584,584,12,2.99832,1.00074,2.99942,0.000196054,0,2.99942,1.00166
internalMesh,585,585,12,2.9953,1.0021,2.99844,0.000617943,0,2.99844,1.00327
internalMesh,586,586,12,2.99013,1.00444,2.99675,0.00107505,0,2.99675,1.00989
internalMesh,587,587,12,2.97378,1.01127,2.99049,0.00382212,0,2.99049,1.01771
internalMesh,588,588,12,2.93791,1.0291,2.98033,0.00571392,0,2.98034,1.06209
internalMesh,589,589,12,2.8488,1.06598,2.94117,0.0243378,0,2.94127,1.10462
internalMesh,590,590,12,2.61392,1.19256,2.85421,0.0414833,0,2.85451,1.38937
internalMesh,591,591,12,2.15962,1.45502,2.60072,0.149784,0,2.60503,1.81012
internalMesh,592,592,12,1.32886,2.09309,1.87989,0.402651,0,1.92253,3.4964
internalMesh,593,593,12,0.954802,2.38569,1.26632,0.755856,0,1.47475,7.14874
internalMesh,594,594,12,0.870324,2.42699,1.1102,0.778333,0,1.35586,8.76109
internalMesh,595,595,12,0.859605,2.42792,1.10791,0.752708,0,1.33942,8.84862
internalMesh,596,596,12,0.856348,2.43425,1.1275,0.716827,0,1.33608,8.79447
internalMesh,597,597,12,0.85593,2.44053,1.15329,0.676665,0,1.33714,8.66869
internalMesh,598,598,12,0.859009,2.44005,1.17951,0.639731,0,1.34183,8.53076
